X,Y,m,M,q,x,y,k,r,d
2792.3368,74.3616,-8.46,-8.375,0.572,2781.9268,45.7208,1,351.6633492,50.7160536
4117.7576,153.7203,-8.075,-8.016,0.132,4073.981,45.873,1,351.6888713,50.7073791
1957.5252,24.2619,-10.445,-10.341,0.366,1955.356,47.3604,1,351.6472705,50.7215158
1997.7883,27.0655,-8.756,-8.652,0.568,1995.489,47.6208,1,351.6480425,50.7212475
2339.3327,47.2291,-7.555,-7.459,0.279,2334.7791,46.4693,1,351.6546242,50.7190172
2656.9451,67.8423,-7.072,-6.984,0.414,2648.6167,47.4487,1,351.6607271,50.7169194
3786.2476,135.1178,-7.197,-7.132,0.318,3752.9041,46.7083,1,351.6824773,50.7095336
3978.1841,146.4231,-8.283,-8.221,0.13,3938.9595,46.7145,1,351.6861744,50.7082795
4095.8205,154.0481,-6.926,-6.867,0.486,4052.7969,47.427,1,351.6884339,50.7075021
1683.3407,7.4648,-8.681,-8.568,0.618,1681.3497,47.9174,1,351.6419919,50.7233136
1789.961,14.8247,-13.373,-13.264,0.672,1788.0681,48.4923,1,351.644037,50.7226041
3059.3004,92.7768,-6.581,-6.501,0.599,3044.0684,47.8154,1,351.6684684,50.7142763
3256.716,104.9847,-6.1,-6.024,0.629,3237.27,48.0922,1,351.6722665,50.7129796
3492.289,118.6737,-8.999,-8.928,0.674,3467.1033,47.677,1,351.6768066,50.7114431
3971.0648,147.0841,-8.966,-8.904,0.109,3932.0845,47.7565,1,351.6860274,50.7083125
4061.9584,152.9225,-9.529,-9.469,0.081,4020.0544,48.2525,1,351.6877737,50.7077125
2675.1992,70.9585,-6.428,-6.34,0.619,2666.6235,49.3888,1,351.6610602,50.7167747
3224.2898,104.2065,-8.468,-8.392,0.55,3205.5811,49.231,1,351.6716315,50.7131772
3321.4675,109.8741,-10.069,-9.995,0.5,3300.5254,49.0584,1,351.6735042,50.7125432
3748.0427,135.5931,-8.64,-8.574,0.11,3715.8499,49.3505,1,351.6817164,50.709749
2092.097,35.7883,-7.941,-7.839,0.547,2089.3843,50.3514,1,351.6498311,50.7205921
3293.1103,109.3071,-7.586,-7.512,0.303,3272.8416,50.16,1,351.6729478,50.7127146
799.9243,-47.052,-8.442,-8.303,0.112,788.5847,50.8678,1,351.6249853,50.7291094
1156.0282,-23.8566,-7.969,-7.841,0.224,1150.4048,50.5574,1,351.63183,50.7267581
1165.6828,-23.0685,-8.199,-8.072,0.142,1160.1785,50.712,1,351.6320141,50.7266924
1226.2361,-19.3556,-10.222,-10.097,0.554,1221.4221,50.4816,1,351.6331801,50.7262954
1444.2234,-4.2559,-6.883,-6.764,0.534,1441.2723,51.444,1,351.6373614,50.7248445
2013.68,31.3435,-7.763,-7.66,0.528,2011.3323,50.8206,1,351.6483182,50.7211019
3843.1397,143.0462,-8.577,-8.512,0.145,3808.1504,51.1275,1,351.6835313,50.7091045
167.1297,-88.8176,-9.243,-9.083,0.631,138.4044,52.0392,1,351.6128257,50.7332936
924.7206,-37.5297,-8.505,-8.371,0.545,915.7012,52.0765,1,351.6273714,50.728268
1640.3636,8.5064,-8.13,-8.017,0.696,1638.2908,51.6179,1,351.6411309,50.7235493
