X,Y,m,M,q,x,y,k,r,d
3546.6422,142.1952,-15.043,-15.679,0.688,3520.5371,67.4565,1,351.6839577,50.6825737
1869.0462,39.6464,-6.743,-7.342,0.315,1867.4172,68.0046,1,351.6732822,50.7047844
2450.8973,76.345,-6.244,-6.857,0.626,2445.5796,68.2398,1,351.6769629,50.6970756
2742.9475,93.9193,-8.638,-9.258,0.697,2733.7771,67.8215,1,351.6788272,50.6932103
3559.1779,143.7592,-7.499,-8.136,0.67,3532.7424,68.2474,1,351.6840212,50.6824039
3794.2856,157.7065,-6.585,-7.226,0.355,3761.2292,68.2398,1,351.6855252,50.6792932
1477.7516,15.7576,-6.572,-7.16,0.376,1475.3011,69.0882,1,351.6707901,50.7099647
1956.2305,46.0609,-10.532,-11.133,0.624,1954.4124,68.8791,1,351.6738151,50.7036249
2366.2701,71.7924,-6.18,-6.791,0.448,2361.8418,68.9217,1,351.6764116,50.698193
3274.383,127.5341,-6.0,-6.631,0.656,3254.9985,69.0572,1,351.6821854,50.6861689
3888.6697,164.2278,-6.73,-7.372,0.45,3852.8015,69.156,1,351.68611,50.6780399
1065.5312,-9.7755,-9.408,-9.984,0.54,1058.9691,70.3626,1,351.6681717,50.7154238
2527.0057,82.9225,-8.583,-9.198,0.099,2520.811,70.0591,1,351.677408,50.6960587
3546.5798,144.166,-15.037,-15.673,0.674,3520.4963,69.3682,1,351.683917,50.6825651
779.128,-27.6173,-8.292,-8.859,0.698,767.6319,71.5049,1,351.6663541,50.7192171
2016.728,52.1239,-10.962,-11.564,0.494,2014.7097,71.071,1,351.6741519,50.7028126
3116.7499,119.8826,-7.591,-8.219,0.211,3100.8167,70.8813,1,351.681142,50.6882463
3514.3491,143.9059,-8.89,-9.525,0.554,3489.1248,70.9786,1,351.6836771,50.6829835
1261.6078,4.3555,-6.445,-7.027,0.399,1257.4264,71.6444,1,351.6693766,50.7128175
3046.2049,117.0626,-9.381,-10.008,0.113,3031.707,72.3038,1,351.6806627,50.6891731
3455.8913,141.4811,-7.427,-8.061,0.527,3432.1748,72.0144,1,351.6832817,50.683752
839.7399,-22.5346,-6.74,-7.309,0.456,829.4444,72.5223,1,351.6667121,50.718408
2247.0916,68.6679,-6.331,-6.94,0.517,2243.7202,73.1118,1,351.675568,50.6997508
2272.0986,70.129,-8.454,-9.063,0.103,2268.5315,73.0152,1,351.6757286,50.6994201
2824.7783,104.1733,-9.442,-10.064,0.076,2814.3289,72.9129,1,351.6792406,50.6921016
3346.6885,136.4594,-7.374,-8.006,0.356,3325.656,73.4929,1,351.6825533,50.6851898
3406.2937,140.0145,-6.882,-7.516,0.347,3383.8259,73.4718,1,351.6829343,50.6844011
383.3431,-52.1406,-8.557,-9.111,0.138,361.8338,73.7311,1,351.6638392,50.7244584
3356.1975,137.0654,-6.783,-7.415,0.275,3334.9392,73.5268,1,351.6826133,50.6850638
1049.7117,-5.6153,-7.214,-7.79,0.305,1042.9271,75.4742,1,351.6679661,50.7156085
1750.7369,39.0789,-8.6,-9.195,0.691,1749.1617,74.795,1,351.6723928,50.7063186
2207.1036,67.9873,-6.61,-7.217,0.398,2204.0452,74.8841,1,351.6752774,50.7002717
3724.4251,160.4294,-8.653,-9.293,0.509,3693.4778,74.8761,1,351.684938,50.6801844
1783.2633,41.9325,-10.633,-11.229,0.56,1781.7081,75.5637,1,351.6725822,50.7058838
1803.7928,43.3653,-9.356,-9.953,0.098,1802.2397,75.6891,1,351.6727093,50.7056112
1865.3584,48.0697,-8.117,-8.716,0.149,1863.764,76.4662,1,351.673082,50.7047915
1180.8812,4.7307,-10.064,-10.644,0.688,1175.8195,77.1785,1,351.668754,50.7138607
2608.8654,94.6658,-6.312,-6.929,0.297,2601.6731,76.5694,1,351.6777912,50.6949424
2643.4188,97.3116,-6.766,-7.384,0.352,2635.7634,77.0717,1,351.6780002,50.6944824
3045.8217,121.4112,-6.751,-7.377,0.515,3031.3665,76.5476,1,351.6805709,50.6891571
3538.3913,150.992,-7.886,-8.522,0.621,3512.5974,76.4506,1,351.6837152,50.6826381
3729.0756,163.2858,-8.339,-8.978,0.23,3698.0217,77.373,1,351.684915,50.6801104
2317.4772,77.9989,-6.673,-7.283,0.436,2313.5435,77.9299,1,351.6759133,50.6987947
