X,Y,m,M,q,x,y,k,r,d
2648.275,86.5771,-7.161,-7.779,0.278,2640.4768,66.339,1,351.6789117,50.6954316
3235.7834,121.5093,-8.656,-9.286,0.109,3217.2432,65.4724,1,351.6826699,50.6876579
3679.5818,148.1962,-8.964,-9.603,0.135,3649.8145,65.6127,1,351.685502,50.6817842
3696.5758,149.3992,-6.666,-7.305,0.554,3666.3223,65.8015,1,351.6856067,50.6815584
3708.9872,150.4388,-8.867,-9.506,0.525,3678.3828,66.0954,1,351.6856799,50.6813928
510.8255,-50.102,-6.844,-7.402,0.548,492.9573,67.1687,1,351.665424,50.7237588
184.4244,-71.3326,-6.631,-7.177,0.593,156.5091,68.2808,1,351.6633703,50.7280861
1817.8143,35.9652,-7.162,-7.759,0.401,1816.2307,67.5828,1,351.6736223,50.7064257
3488.6351,139.2495,-6.534,-7.169,0.522,3464.0388,67.9564,1,351.6842318,50.6842992
809.2464,-28.5708,-9.531,-10.099,0.444,798.355,68.5843,1,351.667258,50.7197921
895.8431,-21.8763,-7.061,-7.631,0.386,886.5793,69.4983,1,351.667781,50.7186389
1065.0469,-11.1073,-7.688,-8.264,0.214,1058.4778,69.0854,1,351.6688501,50.7163968
1651.4958,26.5255,-7.904,-8.497,0.533,1649.7588,68.7029,1,351.6725485,50.7086241
2643.4584,89.1937,-7.57,-8.187,0.202,2635.7505,69.1725,1,351.6788215,50.6954813
3543.1496,143.871,-7.226,-7.863,0.304,3517.1533,69.2807,1,351.6845522,50.6835712
169.0076,-71.1984,-8.734,-9.28,0.491,140.5472,69.4684,1,351.66325,50.728285
848.8567,-24.2108,-7.588,-8.157,0.282,838.7371,70.2751,1,351.6674707,50.7192584
1926.2531,45.5304,-6.181,-6.781,0.642,1924.5258,70.2124,1,351.6742527,50.7049759
2239.859,65.0263,-6.798,-7.406,0.369,2236.5278,70.001,1,351.6762425,50.7008224
2700.5981,93.1374,-6.843,-7.461,0.328,2692.0818,69.59,1,351.6791759,50.6947227
2833.1909,101.6309,-8.838,-9.459,0.302,2822.5776,69.942,1,351.6800118,50.6929653
3107.2492,118.0721,-7.385,-8.012,0.369,3091.5005,69.6837,1,351.6817619,50.6893384
3498.3345,141.5393,-6.612,-7.247,0.535,3473.5066,69.6128,1,351.6842588,50.6841626
3687.2364,152.8189,-7.474,-8.113,0.62,3657.2966,69.6463,1,351.6854658,50.6816628
622.9128,-38.7728,-8.383,-8.945,0.267,607.9025,70.8584,1,351.6660466,50.7222533
